VistID,Time_Spent,Age,Avg_Income,Internet_Usage,Ad_Topic,Country_Name,City_Name,Sex,Time_Period,Weekday,Month,Year,Clicked
9041439,67.59,46,64148,195.89,product_23,Bouvet Island (Bouvetoya),Davidmouth,F,Night,Saturday,May,2020,1
3797085,43.67,53,46004.31,143.79,product_25,Bouvet Island (Bouvetoya),South Tiffanyton,M,Night,Thursday,July,2020,1
6333363,53.44,52,22473,159.05,product_4,Bouvet Island (Bouvetoya),West Guybury,F,Evening,Monday,May,2020,1
2100994,56.2,30,44307,134.42,product_3,Bouvet Island (Bouvetoya),Davidmouth,M,Early-Morning,Wednesday,June,2020,1
4010774,74.18,51,56570.06,231.38,product_21,Bouvet Island (Bouvetoya),Sharpberg,M,Evening,Saturday,March,2020,0
8567026,70.79,31,74535.94,184.1,product_18,Bouvet Island (Bouvetoya),Sharpberg,F,Noon,Tuesday,March,2020,0
4732512,45.7,60,38350,124.32,product_14,Bouvet Island (Bouvetoya),West Guybury,F,Morning,Wednesday,February,2020,1
6665327,76.02,22,46179.97,209.82,product_4,Bouvet Island (Bouvetoya),West Guybury,F,Noon,Wednesday,January,2020,0
3559484,68.1,29,70547.16,218.79,product_30,Brazil,Parkerhaven,F,Night,Wednesday,July,2020,0
4161221,50.6,48,65956.71,135.67,product_1,Brazil,Port Michaelmouth,F,Night,Friday,January,2020,1
9749702,67.64,47,74166.24,215.93,product_28,Brazil,Samanthaland,M,Noon,Monday,July,2020,0
5941880,79.4,36,58996.12,230.78,product_19,Brazil,Sherrishire,M,Night,Friday,July,2020,0
7727684,45.48,60,35254,119.2,product_12,Brazil,Parkerhaven,F,Noon,Monday,February,2020,1
7457768,70.96,37,67058.72,198.5,product_10,Brazil,Parkerhaven,M,Noon,Monday,March,2020,0
5375748,45.01,31,50279,113.69,product_19,Brazil,Sherrishire,F,Morning,Saturday,March,2020,1
3250437,45.72,48,63884,161.16,product_12,Brazil,Samanthaland,M,Early-Morning,Monday,March,2020,1
9143941,69.86,32,63373.7,254.05,product_16,Brazil,Ronniemouth,M,Evening,Wednesday,January,2020,0
2852839,72.45,22,59998.5,210.46,product_6,Brazil,Parkerhaven,M,Night,Thursday,March,2020,0
9036261,40.17,50,57806,127.37,product_18,Brazil,Sherrishire,M,Morning,Friday,April,2020,1
7489591,67.39,30,50491,122.31,product_14,Brazil,Samanthaland,M,Noon,Sunday,March,2020,1
9221841,78.35,46,53185.34,253.48,product_19,Brazil,Parkerhaven,F,Mid-Night,Monday,January,2020,0
9946125,78.83,50,70495.64,209.82,product_2,Brazil,Samanthaland,F,Mid-Night,Tuesday,April,2020,0
2241541,73.21,45,33952,130.83,product_21,Brazil,Sherrishire,M,Evening,Friday,February,2020,1
2489727,45.11,24,47682,126.39,product_24,Brazil,Samanthaland,F,Early-Morning,Saturday,July,2020,1
6505311,45.53,26,57806,134.88,product_8,Brazil,Parkerhaven,F,Mid-Night,Thursday,July,2020,1
5974173,77.36,37,47968,239.52,product_30,Brazil,Samanthaland,M,Morning,Wednesday,July,2020,1
9094431,81.61,27,50711.68,165.43,product_10,Brazil,Port Michaelmouth,F,Morning,Saturday,June,2020,0
4228867,82.7,19,50216.01,201.04,product_8,Brazil,Sherrishire,F,Mid-Night,Wednesday,July,2020,0
3182038,63.8,41,43445,122.02,product_7,Brazil,Parkerhaven,F,Noon,Sunday,March,2020,1
3025026,45.99,23,36497,109.77,product_5,Brazil,Sherrishire,M,Morning,Wednesday,July,2020,1
2326213,56.57,37,48867,124.38,product_28,Brazil,Sherrishire,F,Mid-Night,Monday,March,2020,1
6704822,76.06,40,61383.79,205.64,product_10,Brazil,Samanthaland,F,Noon,Tuesday,April,2020,0
6126033,83.86,49,68441.85,215.29,product_20,Brazil,Port Michaelmouth,M,Night,Saturday,March,2020,0
1368649,60.72,59,58296,123.13,product_13,Brazil,Sherrishire,M,Mid-Night,Sunday,July,2020,1
2654091,76.49,23,56457.01,181.11,product_13,Brazil,Sherrishire,F,Early-Morning,Friday,March,2020,0
9297527,59.59,42,43662.1,104.78,product_3,Brazil,Samanthaland,M,Evening,Wednesday,July,2020,1
3428857,83.07,22,61833.9,221.51,product_11,Brazil,Parkerhaven,M,Noon,Friday,February,2020,0
9721480,78.11,44,73392.28,231.85,product_12,Brazil,Ronniemouth,F,Morning,Monday,July,2020,0
9037396,39.36,41,69868,248.51,product_18,Brazil,Samanthaland,M,Mid-Night,Friday,February,2020,1
6198093,47.53,47,20593,126.29,product_26,Brazil,Parkerhaven,F,Early-Morning,Sunday,March,2020,1
4437109,40.19,24,46737,151.47,product_6,Brazil,Parkerhaven,M,Evening,Thursday,March,2020,1
6113620,80.51,32,65044.59,209.64,product_22,Brazil,Samanthaland,M,Mid-Night,Friday,June,2020,0
6998727,85.61,22,56216.57,201.54,product_12,Brazil,Samanthaland,M,Noon,Friday,June,2020,0
4990019,45.01,26,29875.8,178.35,product_13,Brazil,Ronniemouth,F,Night,Friday,June,2020,1
6401410,54.08,25,27073,120.46,product_16,British Indian Ocean Territory (Chagos Archipelago),Jessicastad,M,Evening,Friday,July,2020,1
9566042,56.57,25,43074,133.18,product_9,British Indian Ocean Territory (Chagos Archipelago),Jessicastad,M,Morning,Tuesday,June,2020,1
9297803,54.7,36,31087.54,118.39,product_4,British Indian Ocean Territory (Chagos Archipelago),Jessicastad,M,Early-Morning,Saturday,February,2020,1
8017880,53.63,61,14548,145.73,product_17,British Indian Ocean Territory (Chagos Archipelago),Jessicastad,M,Morning,Wednesday,March,2020,1
5002330,46.13,40,39939,123.08,product_20,British Indian Ocean Territory (Chagos Archipelago),Jessicastad,M,Mid-Night,Wednesday,January,2020,1
1326337,72.6,20,23943,146.8,product_9,British Indian Ocean Territory (Chagos Archipelago),Jessicastad,M,Night,Thursday,June,2020,1
9849489,59.01,53,46694,152.94,product_4,British Indian Ocean Territory (Chagos Archipelago),Jessicastad,M,Early-Morning,Saturday,May,2020,1
7745307,65.72,59,50279,177.46,product_21,British Virgin Islands,Palmerside,F,Early-Morning,Monday,May,2020,1
3829553,66.03,42,52252.91,192.85,product_17,British Virgin Islands,Palmerside,F,Night,Friday,February,2020,0
6250703,38.96,56,76894,119.32,product_24,British Virgin Islands,Palmerside,F,Early-Morning,Sunday,July,2020,1
5000747,80.96,19,42760.22,196.77,product_15,British Virgin Islands,Hollandberg,M,Night,Monday,April,2020,0
3898871,77.75,19,57032.36,234.26,product_9,British Virgin Islands,Palmerside,F,Mid-Night,Wednesday,April,2020,0
8880560,59.99,46,51473.28,219.75,product_2,British Virgin Islands,Palmerside,F,Evening,Saturday,May,2020,0
7129367,73.18,23,61526.25,196.71,product_25,British Virgin Islands,Hollandberg,M,Early-Morning,Monday,April,2020,0
4291544,55.71,42,39552,152.49,product_19,British Virgin Islands,Palmerside,M,Early-Morning,Saturday,January,2020,1
5457035,57.35,61,39616,119.3,product_19,British Virgin Islands,Palmerside,F,Morning,Tuesday,March,2020,1
2959391,47.53,47,49270,133.2,product_14,British Virgin Islands,Palmerside,M,Early-Morning,Thursday,February,2020,1
4191427,78.32,49,27073,194.83,product_1,British Virgin Islands,Palmerside,F,Evening,Saturday,March,2020,1
2389643,71.55,45,56605.12,240.63,product_16,British Virgin Islands,Port Brittanyville,M,Noon,Thursday,February,2020,0
3787246,78.24,29,56379.3,219.49,product_11,British Virgin Islands,Hollandberg,M,Evening,Tuesday,February,2020,0
9578148,86.06,50,68783.45,224.58,product_11,British Virgin Islands,Palmerside,M,Noon,Sunday,April,2020,0
3191804,77.31,42,52530.1,201.24,product_5,British Virgin Islands,Palmerside,F,Early-Morning,Friday,June,2020,0
5524962,69.01,19,58909.36,236.75,product_16,British Virgin Islands,Palmerside,M,Noon,Monday,July,2020,0
5047201,76.87,51,78092.95,235.28,product_26,British Virgin Islands,Port Brittanyville,F,Evening,Sunday,April,2020,1
9199884,80.23,49,50147.72,170.13,product_16,British Virgin Islands,Hollandberg,M,Evening,Thursday,June,2020,0
3521121,70.2,34,32708.94,119.2,product_12,British Virgin Islands,Palmerside,F,Early-Morning,Thursday,April,2020,1
1697121,69.08,45,73941.91,224.58,product_26,British Virgin Islands,Port Brittanyville,M,Night,Saturday,March,2020,0
3991127,72.08,42,67307.43,199.79,product_19,British Virgin Islands,Hollandberg,M,Noon,Wednesday,July,2020,0
2816853,37.58,46,66194,150.29,product_18,British Virgin Islands,Palmerside,F,Mid-Night,Thursday,April,2020,1
5483322,33.21,23,48206,120.46,product_8,British Virgin Islands,Palmerside,M,Night,Saturday,July,2020,1
2571155,70.44,26,59967.19,210.39,product_5,British Virgin Islands,Hollandberg,M,Evening,Saturday,June,2020,0
3619523,64.24,36,63296.87,237.39,product_13,British Virgin Islands,Palmerside,F,Evening,Thursday,April,2020,0
1667512,70.61,48,70495.64,224.01,product_22,British Virgin Islands,Palmerside,F,Mid-Night,Wednesday,February,2020,0
3074886,56.78,33,60954,176.98,product_26,British Virgin Islands,Palmerside,F,Mid-Night,Tuesday,May,2020,1
1435277,76.7,23,73174.19,205.38,product_1,British Virgin Islands,Hollandberg,M,Evening,Saturday,April,2020,0
2819484,66.26,58,55606,172.57,product_22,British Virgin Islands,Palmerside,M,Noon,Monday,March,2020,1
6328035,65.4,36,51473.28,231.54,product_6,British Virgin Islands,Port Brittanyville,F,Mid-Night,Sunday,July,2020,0
9922316,80.55,35,68016.9,219.91,product_23,British Virgin Islands,Port Brittanyville,F,Night,Monday,March,2020,0
6072151,65.8,30,63976.44,267.01,product_30,British Virgin Islands,Port Brittanyville,M,Mid-Night,Saturday,January,2020,0
9722993,79.53,19,45959.86,182.65,product_24,British Virgin Islands,Port Brittanyville,F,Mid-Night,Sunday,April,2020,0
9896288,43.6,27,52581,131.98,product_6,British Virgin Islands,Palmerside,F,Early-Morning,Thursday,May,2020,1
1951247,83.42,40,64267.88,233.65,product_26,British Virgin Islands,Palmerside,M,Morning,Monday,April,2020,0
8329051,78.79,27,55411.06,254.59,product_24,British Virgin Islands,Hollandberg,M,Evening,Friday,January,2020,0
6643680,89,26,65620.25,231.49,product_14,British Virgin Islands,Palmerside,F,Noon,Friday,January,2020,0
4067396,37.51,24,34886,250.36,product_9,British Virgin Islands,Palmerside,F,Early-Morning,Tuesday,April,2020,1
3230279,71.9,44,33502.57,222.63,product_24,Brunei Darussalam,Greentown,M,Mid-Night,Friday,February,2020,0
7115011,52.17,57,52462,177.46,product_1,Brunei Darussalam,Greentown,M,Mid-Night,Saturday,April,2020,1
6573831,57.7,22,27241,161.29,product_14,Brunei Darussalam,Greentown,M,Evening,Tuesday,June,2020,1
5462288,88.85,46,67432.49,211.17,product_16,Brunei Darussalam,Lake Zacharyfurt,M,Evening,Saturday,January,2020,0
2459463,43.59,42,23975,176.78,product_8,Brunei Darussalam,Greentown,M,Morning,Wednesday,June,2020,1
7897422,66.18,33,68877.02,202.12,product_4,Brunei Darussalam,Johnsontown,M,Evening,Thursday,June,2020,0
4125193,80.23,46,67307.43,226.54,product_25,Brunei Darussalam,Johnsontown,M,Noon,Wednesday,March,2020,0
8048176,76.56,30,68030.18,213.75,product_17,Brunei Darussalam,Greentown,F,Morning,Tuesday,March,2020,0
6669481,76.84,32,68877.02,211.65,product_26,Brunei Darussalam,Lake Zacharyfurt,F,Morning,Tuesday,February,2020,0
6108657,55.74,23,28495,107.56,product_13,Brunei Darussalam,New Tinamouth,M,Evening,Thursday,March,2020,1
8591233,53.3,42,62723,147.75,product_24,Brunei Darussalam,New Tinamouth,M,Noon,Friday,January,2020,1
2492949,83.86,32,57195.96,225.58,product_26,Brunei Darussalam,Johnsontown,M,Morning,Saturday,January,2020,0
4460405,70.09,46,33239.2,216.57,product_25,Brunei Darussalam,Johnsontown,F,Early-Morning,Monday,July,2020,0
4128218,79.51,39,34942.26,125.11,product_2,Brunei Darussalam,North Charlesbury,M,Morning,Sunday,March,2020,1
9290188,56.56,23,55130.96,220.48,product_4,Brunei Darussalam,New Tinamouth,F,Morning,Monday,April,2020,0
4273200,51.58,33,49822.78,115.91,product_9,Brunei Darussalam,Johnsontown,F,Noon,Sunday,April,2020,1
3349424,73.41,53,73104.47,191.14,product_24,Brunei Darussalam,Greentown,F,Mid-Night,Sunday,May,2020,0
5007942,76.06,23,58633.63,201.04,product_17,Brunei Darussalam,New Tinamouth,F,Early-Morning,Wednesday,April,2020,0
9376804,85.73,37,37213,151.93,product_9,Brunei Darussalam,New Tinamouth,F,Morning,Sunday,May,2020,1
8764749,80.49,22,60843.32,216.87,product_21,Brunei Darussalam,Lake Zacharyfurt,M,Morning,Sunday,July,2020,0
1705829,70.96,48,69476.42,225,product_15,Brunei Darussalam,North Charlesbury,F,Evening,Monday,April,2020,0
6651993,85.03,45,67526.92,231.49,product_25,Brunei Darussalam,Johnsontown,M,Noon,Tuesday,January,2020,0
2427249,76.84,50,56725.47,227.72,product_25,Brunei Darussalam,Greentown,F,Night,Friday,April,2020,0
3086736,74.41,45,60803,206.98,product_15,Brunei Darussalam,Johnsontown,M,Noon,Saturday,February,2020,0
6548835,63.8,28,52736,113.12,product_27,Brunei Darussalam,New Tinamouth,F,Noon,Friday,April,2020,1
6299176,54.43,57,60803,150.83,product_27,Brunei Darussalam,New Tinamouth,F,Mid-Night,Thursday,April,2020,1
4593400,41.28,27,36752,149.53,product_13,Brunei Darussalam,Greentown,M,Morning,Monday,March,2020,1
3742456,82.79,32,54429.17,234.81,product_19,Brunei Darussalam,Lake Zacharyfurt,M,Morning,Wednesday,February,2020,0
8289732,44.46,50,28387,158.35,product_25,Bulgaria,Cannonbury,M,Night,Tuesday,January,2020,1
9515894,43.7,46,63884,171.24,product_11,Bulgaria,West Kevinfurt,M,Early-Morning,Tuesday,June,2020,1
1669150,56.39,35,36782,175.37,product_30,Bulgaria,Bradyfurt,F,Night,Sunday,February,2020,1
1073790,61.57,53,35253.98,125.94,product_24,Bulgaria,Bradyfurt,M,Noon,Monday,March,2020,1
4516353,81.46,20,62475.99,175.17,product_22,Bulgaria,West Kevinfurt,F,Mid-Night,Thursday,July,2020,0
7156660,69.74,34,36834.04,199.08,product_8,Bulgaria,North Leonmouth,M,Mid-Night,Sunday,March,2020,0
4393415,46.31,50,59458,157.04,product_9,Bulgaria,West Kevinfurt,F,Morning,Tuesday,January,2020,1
4278249,38.96,32,23975,173.75,product_18,Bulgaria,Cannonbury,F,Evening,Monday,January,2020,1
1724011,65.59,45,32636,138.35,product_25,Bulgaria,West Kevinfurt,M,Night,Saturday,January,2020,1
9315484,80.05,53,46557.92,236.19,product_17,Bulgaria,North Derekville,F,Night,Friday,April,2020,0
7970752,88.85,40,58363.12,213.96,product_25,Bulgaria,Cannonbury,F,Evening,Sunday,January,2020,0
5002595,74.87,38,53575,151.18,product_8,Bulgaria,Bradyfurt,M,Morning,Wednesday,April,2020,1
1747240,79.36,51,65704.79,201.29,product_30,Bulgaria,West Kevinfurt,M,Evening,Saturday,February,2020,0
6047549,88.91,39,71055.22,229.99,product_26,Bulgaria,Cannonbury,M,Noon,Monday,January,2020,0
8717866,39.53,61,54876,119.32,product_30,Bulgaria,Bradyfurt,F,Morning,Monday,June,2020,1
4520681,78.17,21,60637.62,209.91,product_12,Bulgaria,North Leonmouth,M,Noon,Saturday,June,2020,0
3744173,69.88,34,53042.51,230.14,product_27,Bulgaria,Cannonbury,M,Evening,Tuesday,May,2020,0
5222369,82.79,57,70593,167.42,product_21,Bulgaria,Cannonbury,M,Evening,Wednesday,June,2020,1
9051817,65.1,49,59457.52,118.1,product_19,Bulgaria,West Kevinfurt,M,Mid-Night,Wednesday,June,2020,1
9459190,85.37,51,68717,253.48,product_16,Bulgaria,North Derekville,M,Noon,Tuesday,April,2020,0
6262346,67.26,57,25682.65,168.41,product_4,Bulgaria,North Derekville,M,Early-Morning,Friday,May,2020,1
4392127,82.79,41,42362,123.51,product_25,Bulgaria,Bradyfurt,F,Noon,Tuesday,May,2020,1
5550861,61.22,27,52581,199.25,product_28,Bulgaria,Bradyfurt,M,Early-Morning,Sunday,February,2020,1
3038691,39.87,39,49111,128.48,product_13,Bulgaria,West Kevinfurt,M,Night,Wednesday,April,2020,1
6562266,86.06,32,61601.05,178.92,product_9,Bulgaria,North Leonmouth,M,Evening,Thursday,March,2020,0
6760732,87.85,32,46160.63,206.98,product_4,Bulgaria,North Derekville,M,Mid-Night,Wednesday,April,2020,0
3055780,37.58,52,51600.47,176.7,product_16,Bulgaria,Cameronberg,M,Noon,Wednesday,April,2020,1
5814027,80.64,53,66773.83,193.8,product_10,Bulgaria,West Kevinfurt,M,Morning,Sunday,May,2020,0
9359899,71.23,27,50960,168.27,product_13,Bulgaria,Cannonbury,F,Morning,Monday,April,2020,1
3201345,88.82,45,69112.84,221.98,product_9,Bulgaria,Bradyfurt,M,Night,Saturday,June,2020,0
9523237,39.53,30,49996,147.61,product_3,Bulgaria,North Leonmouth,F,Evening,Monday,February,2020,1
5336669,67.28,57,47638,118.39,product_16,Bulgaria,West Kevinfurt,F,Noon,Saturday,April,2020,1
8537072,75.81,51,46964.11,175.14,product_27,Burkina Faso,Bakerhaven,F,Morning,Tuesday,March,2020,0
9464914,74.65,38,56379.3,204.22,product_5,Burkina Faso,Bakerhaven,M,Night,Friday,April,2020,0
6807214,76.58,32,61617.98,197.33,product_28,Burkina Faso,Harrisonmouth,F,Mid-Night,Thursday,July,2020,0
8622539,85.24,31,61840.26,182.84,product_29,Burkina Faso,Harrisonmouth,M,Mid-Night,Friday,June,2020,0
2684708,66.79,60,60575.99,198.3,product_30,Burkina Faso,Shelbyport,M,Evening,Thursday,April,2020,1
1240778,32.91,33,56735,120.9,product_11,Burkina Faso,Bakerhaven,F,Early-Morning,Wednesday,February,2020,1
3437452,38.52,50,32007,147.75,product_18,Burkina Faso,Bakerhaven,F,Night,Thursday,April,2020,1
1768447,74.27,37,65180.97,247.05,product_16,Burkina Faso,Andrewmouth,M,Morning,Sunday,January,2020,0
2440036,48.22,32,41768.13,210.54,product_24,Burkina Faso,Andrewmouth,M,Night,Friday,July,2020,0
4314727,83.07,35,71296.67,200.59,product_9,Burkina Faso,Shelbyport,M,Noon,Thursday,March,2020,0
3050796,77.69,36,66269.49,190.75,product_4,Burkina Faso,Shelbyport,M,Evening,Friday,July,2020,0
1905521,76.24,40,75524.78,198.32,product_17,Burkina Faso,Bakerhaven,M,Night,Tuesday,May,2020,0
5611299,70.9,47,71055.22,191.17,product_23,Burkina Faso,Shelbyport,M,Morning,Saturday,June,2020,0
5438748,66.03,19,66107.84,169.5,product_8,Burkina Faso,Harrisonmouth,M,Evening,Saturday,July,2020,0
8913272,63.36,42,31072,120.9,product_13,Burkina Faso,Bakerhaven,F,Night,Wednesday,April,2020,1
2072906,80.64,29,42162.9,146.19,product_27,Burkina Faso,Harrisonmouth,F,Mid-Night,Saturday,June,2020,0
6182960,46.13,28,36752,255.07,product_12,Burkina Faso,Bakerhaven,M,Noon,Friday,April,2020,1
6223245,40.15,50,43779,166.29,product_3,Burkina Faso,Bakerhaven,F,Evening,Tuesday,June,2020,1
3032607,46.88,22,27073,153.12,product_16,Burkina Faso,Bakerhaven,M,Night,Friday,February,2020,1
3556624,82.73,23,55187.85,203.84,product_20,Burkina Faso,Bakerhaven,M,Morning,Saturday,May,2020,0
7895966,76.84,44,67279.06,211.65,product_18,Burundi,South John,F,Noon,Monday,January,2020,0
7684225,44.46,38,38641,128.98,product_7,Burundi,South John,F,Morning,Thursday,May,2020,1
9051666,55.04,55,49957,141.36,product_21,Burundi,South John,F,Night,Thursday,June,2020,1
1387193,73.95,21,74166.24,230.36,product_27,Burundi,Fraziershire,F,Evening,Thursday,July,2020,1
8594664,78.17,27,65227.79,192.27,product_4,Burundi,Portermouth,M,Evening,Tuesday,April,2020,0
6774814,80.91,32,54045.39,201.58,product_11,Burundi,Fraziershire,M,Night,Monday,July,2020,0
1229115,81.61,26,47169.14,199.79,product_8,Burundi,Lake Amy,F,Mid-Night,Monday,July,2020,0
1202428,82.95,46,73049.3,192.6,product_24,Burundi,South John,F,Night,Tuesday,February,2020,0
6526299,41.18,52,46034,198.3,product_27,Burundi,South John,F,Early-Morning,Friday,February,2020,1
1734371,87.3,38,56379.3,204.79,product_25,Burundi,East Theresashire,F,Mid-Night,Sunday,May,2020,0
1037143,78.67,24,67744.56,228.7,product_9,Burundi,Portermouth,F,Evening,Friday,February,2020,0
4952616,83.91,29,53223.58,222.87,product_6,Burundi,Haleberg,F,Night,Monday,January,2020,0
4727147,79.81,55,67781,140.46,product_5,Burundi,East Theresashire,M,Mid-Night,Friday,January,2020,1
8916979,67.69,23,54806.18,195.36,product_26,Burundi,Portermouth,M,Noon,Monday,May,2020,0
4739442,83.07,37,62491.01,230.87,product_20,Burundi,East Theresashire,M,Morning,Sunday,May,2020,1
8856941,41.39,23,56782,126.29,product_20,Burundi,South John,M,Morning,Saturday,June,2020,1
7474922,45.48,19,32689,125.11,product_22,Burundi,South John,M,Morning,Monday,March,2020,1
7882716,84.79,53,70012.83,230.52,product_9,Burundi,South John,M,Mid-Night,Sunday,June,2020,0
3539793,72.08,29,71228.44,169.5,product_22,Burundi,Smithburgh,F,Noon,Wednesday,March,2020,0
9976952,85.26,51,70495.64,190.95,product_14,Burundi,Portermouth,F,Mid-Night,Friday,May,2020,0
9024744,72.55,32,60638.38,200.71,product_15,Burundi,South John,M,Night,Saturday,July,2020,0
9007513,74.88,43,55041.6,180.88,product_25,Burundi,Fraziershire,M,Evening,Wednesday,July,2020,0
8998899,74.58,39,76368,109.07,product_4,Burundi,East Theresashire,M,Morning,Wednesday,April,2020,1
9376709,40.01,37,72196,161.58,product_5,Burundi,South John,M,Early-Morning,Saturday,March,2020,1
2644298,85.61,27,47708.42,183.43,product_18,Burundi,Lake Amy,F,Morning,Saturday,April,2020,0
1101405,77.63,25,66699.12,230.91,product_24,Burundi,Haleberg,F,Evening,Wednesday,March,2020,0
4070293,40.47,38,24078.93,203.9,product_25,Burundi,Fraziershire,F,Early-Morning,Friday,July,2020,1
